Sampling Method,Transformation Method,Scaling Method,Dim Reduction Method,Model Name,Accuracy Train,Accuracy Test,F1 Train,F-beta Train,F1 Test,F-beta Test,ROC AUC Train,ROC AUC Test
none,log,minmax,lda_1,xgboost,0.91156462585034,0.8231292517006803,0.6923076923076923,0.6210698244181299,0.3953488372093023,0.3640856672158155,0.9449396818618556,0.754888448617452
none,log,minmax,lda_1,gradboost,0.9311224489795918,0.826530612244898,0.7567567567567568,0.6695278969957081,0.3703703703703703,0.3225806451612903,0.9594774207323582,0.7775002153501593
none,log,minmax,lda_1,histgradboost,0.9107142857142856,0.8333333333333334,0.676923076923077,0.5854657113613101,0.4096385542168674,0.3649876135425268,0.9475499092558984,0.7375742958049789
none,log,minmax,lda_1,ada,0.91156462585034,0.8469387755102041,0.6770186335403726,0.5804997951659157,0.430379746835443,0.3661971830985915,0.9049508914273514,0.781979498664829
none,log,minmax,lda_1,catboost,0.9064625850340136,0.8469387755102041,0.6604938271604939,0.5696150696150696,0.430379746835443,0.3661971830985915,0.9102540834845736,0.7865879920751143
none,log,minmax,svd_32,logreg,0.8996598639455783,0.8707482993197279,0.5986394557823129,0.4713638236505974,0.4722222222222222,0.3683333333333333,0.8779385075264226,0.8304763545525023
none,log,minmax,svd_32,rf,1.0,0.8469387755102041,1.0,1.0,0.1509433962264151,0.0880609652836579,1.0,0.7957188388319408
none,log,minmax,svd_32,svc,0.8775510204081632,0.8605442176870748,0.4,0.26,0.2807017543859649,0.1755274261603375,0.8961460446247465,0.8429666637953313
none,log,minmax,svd_32,knn_5,0.875,0.8367346938775511,0.4189723320158103,0.286307916060669,0.1428571428571428,0.0878378378378378,0.9037205081669692,0.6961839951761565
none,log,minmax,svd_32,xgboost,1.0,0.8469387755102041,1.0,1.0,0.2857142857142857,0.1964735516372796,1.0,0.7434748901714188
none,log,minmax,svd_32,gradboost,0.9642857142857144,0.8503401360544217,0.8757396449704142,0.7856267864434463,0.2666666666666666,0.1750841750841751,0.9942671079321022,0.7930915668877595
none,log,minmax,svd_32,histgradboost,1.0,0.8299319727891157,1.0,1.0,0.1379310344827586,0.087689713322091,1.0,0.7293479197174606
none,log,minmax,svd_32,ada,0.9166666666666666,0.8401360544217688,0.6956521739130435,0.5964768537484637,0.3896103896103896,0.3236514522821577,0.9475072061492472,0.7334826427771558
none,log,minmax,svd_32,catboost,0.9923469387755102,0.8503401360544217,0.9757412398921832,0.95437031028189,0.1851851851851851,0.1099830795262267,1.0,0.7818072185373417
none,log,robust,none,logreg,0.9047619047619048,0.8605442176870748,0.631578947368421,0.5131578947368421,0.4383561643835616,0.3463780183180683,0.8821767908615352,0.8195365664570592
none,log,robust,none,rf,1.0,0.8401360544217688,1.0,1.0,0.1454545454545454,0.0879120879120879,1.0,0.7545008183306054
none,log,robust,none,svc,0.9149659863945578,0.8537414965986394,0.6453900709219859,0.4886410574142916,0.2456140350877192,0.1535864978902953,0.952156506885876,0.7970540098199672
none,log,robust,none,knn_5,0.8792517006802721,0.8367346938775511,0.4496124031007752,0.3129929431299294,0.1724137931034483,0.1096121416526138,0.9241592825878084,0.5528038590748556
none,log,robust,none,xgboost,1.0,0.8741496598639455,1.0,1.0,0.4477611940298507,0.3263598326359833,1.0,0.7612197433026102
none,log,robust,none,gradboost,0.9591836734693876,0.8401360544217688,0.8554216867469879,0.7547015535568274,0.2769230769230769,0.1961441743503772,0.985710472936906,0.792230166250323
none,log,robust,none,histgradboost,1.0,0.8639455782312925,1.0,1.0,0.375,0.261744966442953,1.0,0.7833577396847273
none,log,robust,none,ada,0.9056122448979592,0.8571428571428571,0.645367412140575,0.5388877488200288,0.3636363636363636,0.2613065326633166,0.9319686132166116,0.750710655525885
none,log,robust,none,catboost,0.9897959183673468,0.8571428571428571,0.967391304347826,0.9391233766233766,0.2758620689655172,0.1753794266441821,0.9999359453400236,0.8065294168317686
none,log,robust,pca_95%,logreg,0.8937074829931972,0.8673469387755102,0.5791245791245792,0.460366481367099,0.4935064935064935,0.4099585062240664,0.8668837407921427,0.8123008011025928
none,log,robust,pca_95%,rf,1.0,0.8435374149659864,1.0,1.0,0.1481481481481481,0.0879864636209813,1.0,0.7630286846412266
none,log,robust,pca_95%,svc,0.9124149659863946,0.8537414965986394,0.6334519572953736,0.4780004131377814,0.2456140350877192,0.1535864978902953,0.9567631045158536,0.7955034886725816
none,log,robust,pca_95%,knn_5,0.8784013605442177,0.8367346938775511,0.4521072796934866,0.31819124662933,0.1428571428571428,0.0878378378378378,0.9191069712821608,0.5594797140149883
none,log,robust,pca_95%,xgboost,1.0,0.8469387755102041,1.0,1.0,0.3076923076923077,0.2179379715004191,1.0,0.7581187010078387
none,log,robust,pca_95%,gradboost,0.9591836734693876,0.8367346938775511,0.8554216867469879,0.7547015535568274,0.3333333333333333,0.26,0.9897619301804206,0.76121974330261
none,log,robust,pca_95%,histgradboost,1.0,0.8673469387755102,1.0,1.0,0.4,0.2833193629505448,1.0,0.7650960461710741
none,log,robust,pca_95%,ada,0.9047619047619048,0.8367346938775511,0.6521739130434783,0.5591970503891848,0.4146341463414634,0.3652892561983471,0.9417422867513612,0.7221121543629941
none,log,robust,pca_95%,catboost,0.9923469387755102,0.8571428571428571,0.9757412398921832,0.95437031028189,0.3225806451612903,0.2184873949579832,1.0,0.7716426910155915
none,log,robust,lda_1,logreg,0.9064625850340136,0.8469387755102041,0.6496815286624203,0.54411161263849,0.4155844155844156,0.3452282157676348,0.8763851820219921,0.8006718924972003
none,log,robust,lda_1,rf,1.0,0.8061224489795918,1.0,1.0,0.3870967741935484,0.3832923832923833,1.0,0.6710741665948833
none,log,robust,lda_1,svc,0.9064625850340136,0.8503401360544217,0.6496815286624203,0.54411161263849,0.4210526315789473,0.3455149501661129,0.7827986548521404,0.6690498750969075
none,log,robust,lda_1,knn_5,0.9132653061224488,0.826530612244898,0.6909090909090909,0.6061349693251534,0.4,0.3643858202802967,0.9486628589729902,0.692393832371436
none,log,robust,lda_1,xgboost,0.91156462585034,0.8231292517006803,0.6923076923076923,0.6210698244181299,0.3953488372093023,0.3640856672158155,0.9449396818618556,0.754888448617452
none,log,robust,lda_1,gradboost,0.9311224489795918,0.826530612244898,0.7567567567567568,0.6695278969957081,0.3703703703703703,0.3225806451612903,0.9594774207323582,0.7775002153501593
none,log,robust,lda_1,histgradboost,0.9107142857142856,0.8333333333333334,0.676923076923077,0.5854657113613101,0.4096385542168674,0.3649876135425268,0.9475499092558984,0.7375742958049789
none,log,robust,lda_1,ada,0.91156462585034,0.8469387755102041,0.6770186335403726,0.5804997951659157,0.430379746835443,0.3661971830985915,0.9049508914273514,0.781979498664829
none,log,robust,lda_1,catboost,0.9064625850340136,0.8469387755102041,0.6604938271604939,0.5696150696150696,0.430379746835443,0.3661971830985915,0.9102540834845736,0.7865879920751143
none,log,robust,svd_32,logreg,0.9022108843537416,0.8639455782312925,0.6229508196721312,0.5077081192189106,0.4444444444444444,0.3466666666666667,0.8815842852567524,0.8216039279869067
none,log,robust,svd_32,rf,1.0,0.8469387755102041,1.0,1.0,0.1509433962264151,0.0880609652836579,1.0,0.7878800930312688
none,log,robust,svd_32,svc,0.9149659863945578,0.8537414965986394,0.6453900709219859,0.4886410574142916,0.2456140350877192,0.1535864978902953,0.950461727340664,0.798087690584891
none,log,robust,svd_32,knn_5,0.8826530612244898,0.8435374149659864,0.4732824427480916,0.334301119867275,0.1785714285714285,0.1097972972972973,0.9253816590156934,0.559307433887501
none,log,robust,svd_32,xgboost,1.0,0.8401360544217688,1.0,1.0,0.2769230769230769,0.1961441743503772,1.0,0.7660435868722543
none,log,robust,svd_32,gradboost,0.9685374149659864,0.8401360544217688,0.892128279883382,0.8113399959208648,0.2769230769230769,0.1961441743503772,0.9967278744528664,0.7579464208803515
none,log,robust,svd_32,histgradboost,1.0,0.8435374149659864,1.0,1.0,0.2333333333333333,0.1531986531986532,1.0,0.765612886553536
none,log,robust,svd_32,ada,0.9200680272108844,0.8605442176870748,0.7134146341463414,0.6223404255319149,0.4225352112676056,0.3252710592160133,0.9626988363403436,0.7191833921957103
none,log,robust,svd_32,catboost,0.9940476190476192,0.8435374149659864,0.9812332439678284,0.9645246300425704,0.2068965517241379,0.1315345699831366,1.0,0.7669049875096908
none,yeo_johnson,standard,none,logreg,0.8988095238095238,0.8605442176870748,0.6098360655737705,0.4970195272353546,0.4383561643835616,0.3463780183180683,0.8760702466104409,0.8116978206563873
none,yeo_johnson,standard,none,rf,1.0,0.8401360544217688,1.0,1.0,0.1454545454545454,0.0879120879120879,1.0,0.7584632612628134
none,yeo_johnson,standard,none,svc,0.9345238095238096,0.8673469387755102,0.7458745874587459,0.6041538145177874,0.360655737704918,0.24053826745164,0.969328493647913,0.8142820225686968
none,yeo_johnson,standard,none,knn_5,0.8767006802721088,0.8537414965986394,0.4268774703557312,0.2917099522127571,0.2711864406779661,0.1752316764953664,0.9158054873492047,0.6542337841330003
none,yeo_johnson,standard,none,xgboost,1.0,0.8741496598639455,1.0,1.0,0.4477611940298507,0.3263598326359833,1.0,0.7612197433026102
none,yeo_johnson,standard,none,gradboost,0.9591836734693876,0.8401360544217688,0.8554216867469879,0.7547015535568274,0.2769230769230769,0.1961441743503772,0.985710472936906,0.7915410457403739
none,yeo_johnson,standard,none,histgradboost,1.0,0.8639455782312925,1.0,1.0,0.375,0.261744966442953,1.0,0.7833577396847273
none,yeo_johnson,standard,none,ada,0.9056122448979592,0.8571428571428571,0.645367412140575,0.5388877488200288,0.3636363636363636,0.2613065326633166,0.9319686132166116,0.750710655525885
none,yeo_johnson,standard,none,catboost,0.9897959183673468,0.8571428571428571,0.967391304347826,0.9391233766233766,0.2758620689655172,0.1753794266441821,0.9999359453400236,0.8065294168317686
none,yeo_johnson,standard,pca_95%,logreg,0.8979591836734694,0.8639455782312925,0.5918367346938775,0.4660074165636588,0.4871794871794871,0.4096185737976783,0.867599017828547,0.8331466965285554
none,yeo_johnson,standard,pca_95%,rf,1.0,0.8469387755102041,1.0,1.0,0.1509433962264151,0.0880609652836579,1.0,0.7952450684813507
none,yeo_johnson,standard,pca_95%,svc,0.9345238095238096,0.8639455782312925,0.7458745874587459,0.6041538145177874,0.375,0.261744966442953,0.9598617486922172,0.8268584718752692
none,yeo_johnson,standard,pca_95%,knn_5,0.8826530612244898,0.8605442176870748,0.4772727272727273,0.3395522388059701,0.3050847457627119,0.1971356360572873,0.9133420518842744,0.6559135153760014
none,yeo_johnson,standard,pca_95%,xgboost,1.0,0.8435374149659864,1.0,1.0,0.28125,0.1963087248322147,1.0,0.7563097596692221
none,yeo_johnson,standard,pca_95%,gradboost,0.96343537414966,0.8469387755102041,0.8724035608308606,0.7804778435777007,0.3076923076923077,0.2179379715004191,0.9967545638945234,0.7973985700749419
none,yeo_johnson,standard,pca_95%,histgradboost,1.0,0.8571428571428571,1.0,1.0,0.34375,0.2399328859060402,1.0,0.749763114824705
none,yeo_johnson,standard,pca_95%,ada,0.9166666666666666,0.8299319727891157,0.69375,0.5913934426229508,0.3055555555555556,0.2383333333333333,0.9454200918116794,0.6670686536308037
none,yeo_johnson,standard,pca_95%,catboost,0.9923469387755102,0.8537414965986394,0.9757412398921832,0.95437031028189,0.2181818181818181,0.1318681318681318,0.9999893242233372,0.8041174950469463
none,yeo_johnson,standard,lda_1,logreg,0.9022108843537416,0.8503401360544217,0.627831715210356,0.5179708359005956,0.4210526315789473,0.3455149501661129,0.8717518949503577,0.80420363511069
none,yeo_johnson,standard,lda_1,rf,1.0,0.8095238095238095,1.0,1.0,0.3636363636363636,0.3421052631578947,1.0,0.7054440520285985
none,yeo_johnson,standard,lda_1,svc,0.8988095238095238,0.8503401360544217,0.6020066889632107,0.481580572134184,0.4210526315789473,0.3455149501661129,0.7679993594534003,0.6731845981566027
none,yeo_johnson,standard,lda_1,knn_5,0.9107142857142856,0.8401360544217688,0.6788990825688074,0.5905463474524248,0.419753086419753,0.3655913978494624,0.940597309704281,0.713885778275476
none,yeo_johnson,standard,lda_1,xgboost,0.9090136054421768,0.8435374149659864,0.664576802507837,0.564869850379176,0.425,0.3658940397350993,0.9424655706202628,0.7711689206650013
none,yeo_johnson,standard,lda_1,gradboost,0.9345238095238096,0.8197278911564626,0.7616099071207431,0.6549252508703666,0.3291139240506329,0.28003314001657,0.9567951318458418,0.7726333017486433
none,yeo_johnson,standard,lda_1,histgradboost,0.9090136054421768,0.8435374149659864,0.664576802507837,0.564869850379176,0.425,0.3658940397350993,0.9404425109426712,0.7549315186493238
none,yeo_johnson,standard,lda_1,ada,0.9090136054421768,0.8401360544217688,0.6624605678233438,0.5597703506253845,0.3896103896103896,0.3236514522821577,0.9056234653571048,0.7793522267206479
none,yeo_johnson,standard,lda_1,catboost,0.9064625850340136,0.8571428571428571,0.6496815286624203,0.54411161263849,0.4473684210526316,0.367109634551495,0.9184050389665848,0.7671634077009217
none,yeo_johnson,standard,svd_32,logreg,0.8979591836734694,0.8639455782312925,0.6026490066225165,0.4866310160427807,0.4594594594594595,0.367720465890183,0.8726379844133662,0.8154018433973641
none,yeo_johnson,standard,svd_32,rf,1.0,0.8401360544217688,1.0,1.0,0.0784313725490196,0.0441051738761662,1.0,0.7843483504177794
none,yeo_johnson,standard,svd_32,svc,0.935374149659864,0.8639455782312925,0.75,0.609375,0.3548387096774194,0.2403361344537815,0.9687786911497812,0.8167800844172626
none,yeo_johnson,standard,svd_32,knn_5,0.8792517006802721,0.8605442176870748,0.4365079365079365,0.2971737323358271,0.3050847457627119,0.1971356360572873,0.9187226433223016,0.6448445171849427
none,yeo_johnson,standard,svd_32,xgboost,1.0,0.8469387755102041,1.0,1.0,0.3478260869565217,0.2606516290726817,1.0,0.7478680334223448
none,yeo_johnson,standard,svd_32,gradboost,0.9642857142857144,0.8503401360544217,0.8757396449704142,0.7856267864434463,0.3714285714285714,0.2821368948247078,0.9982171452973204,0.7752605736928245
none,yeo_johnson,standard,svd_32,histgradboost,1.0,0.8401360544217688,1.0,1.0,0.2769230769230769,0.1961441743503772,1.0,0.750969075717116
none,yeo_johnson,standard,svd_32,ada,0.9098639455782312,0.8367346938775511,0.6708074534161491,0.5751741089717329,0.4146341463414634,0.3652892561983471,0.9525568485107292,0.6851580670169696
none,yeo_johnson,standard,svd_32,catboost,0.9948979591836736,0.8503401360544217,0.983957219251337,0.9695987028779894,0.1851851851851851,0.1099830795262267,1.0,0.7969678697562237
none,yeo_johnson,minmax,none,logreg,0.9039115646258504,0.8605442176870748,0.6062717770034843,0.4666804208788941,0.4383561643835616,0.3463780183180683,0.8733852887797589,0.8245326901541907
none,yeo_johnson,minmax,none,rf,1.0,0.8367346938775511,1.0,1.0,0.1428571428571428,0.0878378378378378,1.0,0.7951158583857352
none,yeo_johnson,minmax,none,svc,0.9175170068027212,0.8571428571428571,0.6596491228070176,0.504437564499484,0.3,0.1969696969696969,0.9607611828760544,0.8303040744250151
none,yeo_johnson,minmax,none,knn_5,0.8741496598639455,0.8537414965986394,0.4126984126984127,0.2809642560266002,0.2711864406779661,0.1752316764953664,0.9046065976299776,0.6888190197260746
none,yeo_johnson,minmax,none,xgboost,1.0,0.8741496598639455,1.0,1.0,0.4477611940298507,0.3263598326359833,1.0,0.7612197433026102
none,yeo_johnson,minmax,none,gradboost,0.9591836734693876,0.8401360544217688,0.8554216867469879,0.7547015535568274,0.2769230769230769,0.1961441743503772,0.985710472936906,0.7920578861228358
none,yeo_johnson,minmax,none,histgradboost,1.0,0.8639455782312925,1.0,1.0,0.375,0.261744966442953,1.0,0.7833577396847273
none,yeo_johnson,minmax,none,ada,0.9056122448979592,0.8571428571428571,0.645367412140575,0.5388877488200288,0.3636363636363636,0.2613065326633166,0.9319686132166116,0.750710655525885
none,yeo_johnson,minmax,none,catboost,0.9897959183673468,0.8571428571428571,0.967391304347826,0.9391233766233766,0.2758620689655172,0.1753794266441821,0.9999359453400236,0.8065294168317686
none,yeo_johnson,minmax,pca_95%,logreg,0.8928571428571429,0.8741496598639455,0.5531914893617021,0.4188351920693928,0.4788732394366197,0.3686405337781485,0.8621757232838688,0.8373675596519943
none,yeo_johnson,minmax,pca_95%,rf,1.0,0.8469387755102041,1.0,1.0,0.1509433962264151,0.0880609652836579,1.0,0.8284951330863985
none,yeo_johnson,minmax,pca_95%,svc,0.91921768707483,0.8571428571428571,0.6666666666666666,0.5098039215686274,0.3225806451612903,0.2184873949579832,0.966889078680474,0.846670686536308
none,yeo_johnson,minmax,pca_95%,knn_5,0.8698979591836735,0.8401360544217688,0.3952569169960474,0.2701018076044047,0.2033898305084746,0.1314237573715248,0.9014145404078148,0.6884313894392282
none,yeo_johnson,minmax,pca_95%,xgboost,1.0,0.8503401360544217,1.0,1.0,0.3714285714285714,0.2821368948247078,1.0,0.7955896287363253
none,yeo_johnson,minmax,pca_95%,gradboost,0.9659863945578232,0.8605442176870748,0.8823529411764706,0.7959183673469388,0.3692307692307692,0.2615255658005029,0.993573182449023,0.8115255405288999
none,yeo_johnson,minmax,pca_95%,histgradboost,1.0,0.8707482993197279,1.0,1.0,0.4242424242424242,0.304857621440536,1.0,0.8104057197002326
none,yeo_johnson,minmax,pca_95%,ada,0.9124149659863946,0.8673469387755102,0.6811145510835913,0.585705508908458,0.5063291139240507,0.4308202154101077,0.9399540941603504,0.779050736497545
none,yeo_johnson,minmax,pca_95%,catboost,0.9906462585034014,0.8707482993197279,0.9701897018970188,0.9442077500507202,0.3448275862068966,0.2192242833052276,0.999914593786698,0.8181583254371608
none,yeo_johnson,minmax,lda_1,logreg,0.9022108843537416,0.8503401360544217,0.627831715210356,0.5179708359005956,0.4210526315789473,0.3455149501661129,0.8717518949503577,0.80420363511069
none,yeo_johnson,minmax,lda_1,rf,1.0,0.8095238095238095,1.0,1.0,0.3636363636363636,0.3421052631578947,1.0,0.7054440520285985
none,yeo_johnson,minmax,lda_1,svc,0.8988095238095238,0.8503401360544217,0.6020066889632107,0.481580572134184,0.4210526315789473,0.3455149501661129,0.7680020283975659,0.6731845981566027
none,yeo_johnson,minmax,lda_1,knn_5,0.9107142857142856,0.8401360544217688,0.6788990825688074,0.5905463474524248,0.419753086419753,0.3655913978494624,0.940597309704281,0.713885778275476
none,yeo_johnson,minmax,lda_1,xgboost,0.9090136054421768,0.8435374149659864,0.664576802507837,0.564869850379176,0.425,0.3658940397350993,0.9424655706202628,0.7711689206650013
none,yeo_johnson,minmax,lda_1,gradboost,0.9345238095238096,0.8197278911564626,0.7616099071207431,0.6549252508703666,0.3291139240506329,0.28003314001657,0.9567951318458418,0.7726333017486433
none,yeo_johnson,minmax,lda_1,histgradboost,0.9090136054421768,0.8435374149659864,0.664576802507837,0.564869850379176,0.425,0.3658940397350993,0.9404425109426712,0.7549315186493238
none,yeo_johnson,minmax,lda_1,ada,0.9090136054421768,0.8401360544217688,0.6624605678233438,0.5597703506253845,0.3896103896103896,0.3236514522821577,0.9056234653571048,0.7793522267206479
none,yeo_johnson,minmax,lda_1,catboost,0.9064625850340136,0.8571428571428571,0.6496815286624203,0.54411161263849,0.4473684210526316,0.367109634551495,0.9184050389665848,0.7671634077009217
none,yeo_johnson,minmax,svd_32,logreg,0.9013605442176872,0.8605442176870748,0.5972222222222222,0.4612211221122112,0.4383561643835616,0.3463780183180683,0.8716771645137183,0.823240589198036
none,yeo_johnson,minmax,svd_32,rf,1.0,0.8503401360544217,1.0,1.0,0.1538461538461538,0.0881355932203389,1.0,0.7844344904815229
none,yeo_johnson,minmax,svd_32,svc,0.8801020408163265,0.8537414965986394,0.4100418410041841,0.2654719733277766,0.2456140350877192,0.1535864978902953,0.9034109106437492,0.8446894650702041
none,yeo_johnson,minmax,svd_32,knn_5,0.8741496598639455,0.8537414965986394,0.4126984126984127,0.2809642560266002,0.2711864406779661,0.1752316764953664,0.9038539553752536,0.6949349642518736
none,yeo_johnson,minmax,svd_32,xgboost,1.0,0.8537414965986394,1.0,1.0,0.3384615384615385,0.239731768650461,1.0,0.7539839779481436
none,yeo_johnson,minmax,svd_32,gradboost,0.967687074829932,0.8571428571428571,0.8888888888888888,0.8062015503875969,0.34375,0.2399328859060402,0.998879043450411,0.7665604272547162
none,yeo_johnson,minmax,svd_32,histgradboost,1.0,0.8333333333333334,1.0,1.0,0.1967213114754098,0.1312026913372582,1.0,0.7494185545697303
none,yeo_johnson,minmax,svd_32,ada,0.9081632653061223,0.8435374149659864,0.660377358490566,0.5596555965559655,0.425,0.3658940397350993,0.9564908722109534,0.7519166164182961
none,yeo_johnson,minmax,svd_32,catboost,0.9931972789115646,0.8469387755102041,0.978494623655914,0.959448499594485,0.2105263157894736,0.1316455696202531,1.0,0.7849944008958566
none,yeo_johnson,robust,none,logreg,0.9022108843537416,0.8571428571428571,0.6153846153846154,0.4922823626260547,0.4166666666666667,0.325,0.8752215223657521,0.8154018433973641
none,yeo_johnson,robust,none,rf,1.0,0.8367346938775511,1.0,1.0,0.1428571428571428,0.0878378378378378,1.0,0.7951158583857352
none,yeo_johnson,robust,none,svc,0.9183673469387756,0.8469387755102041,0.6643356643356644,0.5096987205943045,0.2105263157894736,0.1316455696202531,0.9543503789900716,0.8027392540270479
none,yeo_johnson,robust,none,knn_5,0.8826530612244898,0.8401360544217688,0.4566929133858268,0.3132530120481928,0.2033898305084746,0.1314237573715248,0.9181995302658268,0.6287793952967525
none,yeo_johnson,robust,none,xgboost,1.0,0.8741496598639455,1.0,1.0,0.4477611940298507,0.3263598326359833,1.0,0.7612197433026102
none,yeo_johnson,robust,none,gradboost,0.9591836734693876,0.8401360544217688,0.8554216867469879,0.7547015535568274,0.2769230769230769,0.1961441743503772,0.985710472936906,0.7915410457403738
none,yeo_johnson,robust,none,histgradboost,1.0,0.8639455782312925,1.0,1.0,0.375,0.261744966442953,1.0,0.7833577396847273
none,yeo_johnson,robust,none,ada,0.9056122448979592,0.8571428571428571,0.645367412140575,0.5388877488200288,0.3636363636363636,0.2613065326633166,0.9319686132166116,0.750710655525885
none,yeo_johnson,robust,none,catboost,0.9897959183673468,0.8571428571428571,0.967391304347826,0.9391233766233766,0.2758620689655172,0.1753794266441821,0.9999359453400236,0.8065294168317686
none,yeo_johnson,robust,pca_95%,logreg,0.8996598639455783,0.8809523809523809,0.5986394557823129,0.4713638236505974,0.5333333333333333,0.4322527015793849,0.8642628376214371,0.8228098888793178
none,yeo_johnson,robust,pca_95%,rf,1.0,0.8435374149659864,1.0,1.0,0.1785714285714285,0.1097972972972973,1.0,0.7698768197088466
none,yeo_johnson,robust,pca_95%,svc,0.9217687074829932,0.8469387755102041,0.6827586206896552,0.530721649484536,0.2372881355932203,0.1533277169334456,0.9607558449877228,0.8125592212938237
none,yeo_johnson,robust,pca_95%,knn_5,0.8843537414965986,0.8367346938775511,0.4728682170542636,0.3291822332918223,0.1724137931034483,0.1096121416526138,0.9198302551510624,0.6038418468429667
none,yeo_johnson,robust,pca_95%,xgboost,1.0,0.8707482993197279,1.0,1.0,0.4242424242424242,0.304857621440536,1.0,0.7830131794297527
none,yeo_johnson,robust,pca_95%,gradboost,0.9642857142857144,0.8571428571428571,0.8757396449704142,0.7856267864434463,0.3,0.1969696969696969,0.9910323476032882,0.7599276423464554
none,yeo_johnson,robust,pca_95%,histgradboost,1.0,0.8605442176870748,1.0,1.0,0.3278688524590163,0.2186711522287636,1.0,0.774657593246619
none,yeo_johnson,robust,pca_95%,ada,0.9183673469387756,0.8333333333333334,0.7073170731707317,0.6170212765957447,0.3950617283950617,0.3440860215053763,0.9536084125120105,0.7564820397967095
none,yeo_johnson,robust,pca_95%,catboost,0.9889455782312924,0.8639455782312925,0.9645776566757494,0.934036939313984,0.2857142857142857,0.1756756756756756,0.999759795025088,0.7607029029201482
none,yeo_johnson,robust,lda_1,logreg,0.9022108843537416,0.8503401360544217,0.627831715210356,0.5179708359005956,0.4210526315789473,0.3455149501661129,0.8717518949503577,0.80420363511069
none,yeo_johnson,robust,lda_1,rf,1.0,0.8095238095238095,1.0,1.0,0.3636363636363636,0.3421052631578947,1.0,0.7054440520285985
none,yeo_johnson,robust,lda_1,svc,0.8988095238095238,0.8503401360544217,0.6020066889632107,0.481580572134184,0.4210526315789473,0.3455149501661129,0.7679993594534003,0.6731845981566027
none,yeo_johnson,robust,lda_1,knn_5,0.9107142857142856,0.8401360544217688,0.6788990825688074,0.5905463474524248,0.419753086419753,0.3655913978494624,0.940597309704281,0.713885778275476
none,yeo_johnson,robust,lda_1,xgboost,0.9090136054421768,0.8435374149659864,0.664576802507837,0.564869850379176,0.425,0.3658940397350993,0.9424655706202628,0.7711689206650013
none,yeo_johnson,robust,lda_1,gradboost,0.9345238095238096,0.8197278911564626,0.7616099071207431,0.6549252508703666,0.3291139240506329,0.28003314001657,0.9567951318458418,0.7726333017486433
none,yeo_johnson,robust,lda_1,histgradboost,0.9090136054421768,0.8435374149659864,0.664576802507837,0.564869850379176,0.425,0.3658940397350993,0.9404425109426712,0.7549315186493238
none,yeo_johnson,robust,lda_1,ada,0.9090136054421768,0.8401360544217688,0.6624605678233438,0.5597703506253845,0.3896103896103896,0.3236514522821577,0.9056234653571048,0.7793522267206479
none,yeo_johnson,robust,lda_1,catboost,0.9064625850340136,0.8571428571428571,0.6496815286624203,0.54411161263849,0.4473684210526316,0.367109634551495,0.9184050389665848,0.7671634077009217
none,yeo_johnson,robust,svd_32,logreg,0.903061224489796,0.8571428571428571,0.625,0.5078125,0.4324324324324324,0.346089850249584,0.874084552151169,0.8211732276681885
none,yeo_johnson,robust,svd_32,rf,1.0,0.8401360544217688,1.0,1.0,0.1454545454545454,0.0879120879120879,1.0,0.8053234559393574
none,yeo_johnson,robust,svd_32,svc,0.9175170068027212,0.8469387755102041,0.6596491228070176,0.504437564499484,0.2105263157894736,0.1316455696202531,0.9543343653250772,0.8055818761305883
none,yeo_johnson,robust,svd_32,knn_5,0.8835034013605442,0.8401360544217688,0.458498023715415,0.3133180968211095,0.2033898305084746,0.1314237573715248,0.9183676737482652,0.6272719441812387
none,yeo_johnson,robust,svd_32,xgboost,1.0,0.8435374149659864,1.0,1.0,0.3428571428571428,0.2604340567612688,1.0,0.7593246619002498
none,yeo_johnson,robust,svd_32,gradboost,0.9710884353741496,0.8503401360544217,0.9022988505747126,0.8317033414832926,0.3529411764705882,0.2608695652173913,0.9984306608305756,0.773451632354208
none,yeo_johnson,robust,svd_32,histgradboost,1.0,0.8605442176870748,1.0,1.0,0.3692307692307692,0.2615255658005029,1.0,0.7662158669997415
none,yeo_johnson,robust,svd_32,ada,0.9166666666666666,0.8401360544217688,0.6975308641975309,0.6015561015561015,0.3188405797101449,0.2389306599832915,0.9635101953667128,0.7495908346972177
none,yeo_johnson,robust,svd_32,catboost,0.9923469387755102,0.8537414965986394,0.9757412398921832,0.95437031028189,0.2181818181818181,0.1318681318681318,1.0,0.7937806873977087
smote,none,standard,none,logreg,0.8673469387755102,0.8333333333333334,0.5783783783783784,0.5643002028397566,0.449438202247191,0.4272801972062449,0.8296786591224511,0.720475493151865
smote,none,standard,none,rf,1.0,0.8231292517006803,1.0,1.0,0.2972972972972973,0.237936772046589,1.0,0.7086743044189853
smote,none,standard,none,svc,0.951530612244898,0.8775510204081632,0.8357348703170029,0.7682901976767883,0.5135135135135135,0.410981697171381,0.9778851286431088,0.7468343526574209
smote,none,standard,none,knn_5,0.8758503401360545,0.7551020408163265,0.7114624505928854,0.9238057639163048,0.3571428571428571,0.4193548387096774,0.977540834845735,0.6431647859419416
smote,none,standard,none,xgboost,1.0,0.8469387755102041,1.0,1.0,0.4155844155844156,0.3452282157676348,1.0,0.7581187010078387
smote,none,standard,none,gradboost,0.9413265306122448,0.8401360544217688,0.8022922636103151,0.7414952128743125,0.4337349397590361,0.3864574731626755,0.973305220454788,0.7513136359720906
